symbol,market_type,side,timeframe,regime_ok,mtf_ok,adx_min_cfg,atr_min_pct_cfg,bb_bw_min_pct_cfg,chop_max_cfg,don_len_cfg,breakout_buffer_pct_cfg,volume_mult_cfg,rsi_long_cfg,rsi_short_cfg,mtf_confirm_cfg,adx,atr_pct,bb_bw_pct,chop,rsi,rvol,don_ok,rsi_ok,pchg,pchg_ok,signal_now,ts
BSV/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.588899329613554,0.15269806770278277,1.1940495822810557,29.29795724999314,15.789473102492963,0.29546279491725785,False,True,-0.005065856129685908,False,False,2025-08-11T15:11:38.969035+00:00
SYRUP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,67.20245261306053,0.22138694642217718,1.9688932584864722,31.604187763468357,23.279973926429506,0.1822570911285412,False,True,-0.0012143895204156374,False,False,2025-08-11T15:11:38.986318+00:00
ZRO/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.899622703619166,0.2815718007219707,1.0263774817570148,60.98533345119607,58.82351730104056,1.1103598890335291,False,True,0.0025784271594329056,False,False,2025-08-11T15:23:34.912276+00:00
MLN/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,71.7821701953513,0.5002252575880073,3.090229200459908,53.381455611550706,61.11110873456797,1.1215344813843764,False,True,0.001071811361200492,False,False,2025-08-11T15:23:34.930848+00:00
LDO/USDT,,,1m,True,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.374314889337725,0.45180885176295366,2.496986887343885,40.01628393587306,81.57891731303027,1.0047350246881073,False,True,-0.0006489292667098967,False,False,2025-08-11T15:23:34.948592+00:00
ILV/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,45.081929601933,0.14330182458745191,0.5539484281682028,48.53755282568335,59.25925618655724,1.2901306407249966,False,True,0.001145475372279492,False,False,2025-08-11T15:23:34.967024+00:00
PSG/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,60.56600761141592,0.8066130626160252,5.037848335353315,56.38668924432857,51.01009740332644,0.19522047891646263,False,False,-0.01813725490196072,False,False,2025-08-11T15:23:34.984603+00:00
ASR/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,45.523188591200096,0.14932976439919965,0.5837612940529715,50.95551896945973,46.0526230955693,0.3677764360863626,False,False,0.0007183908045977905,False,False,2025-08-11T15:23:35.002682+00:00
FARM/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,49.62804864678082,0.24285936812306116,0.573506531585501,47.88422081045894,77.41935134235169,3.4872519302871297,False,True,0.004465819306080254,False,False,2025-08-11T15:23:35.021486+00:00
GMX/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,65.56599708294118,0.20173452884878618,1.6617351374197935,28.972699302957267,74.99999761363644,0.838577466590108,False,True,0.005309734513274433,False,False,2025-08-11T15:23:35.039550+00:00
METIS/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.27441930579993,0.19218991363998952,0.8396183899546655,35.470747401566,60.606058034894374,1.139379241608118,False,True,0.003912800447177123,False,False,2025-08-11T15:23:35.057209+00:00
TAO/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,63.00646816100217,0.1753423824933186,1.0542973131515558,28.820459973348072,79.99999977599931,0.8219397033011673,False,True,0.002690341673392549,False,False,2025-08-11T15:23:35.075689+00:00
CYBER/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,56.83072732733251,0.14977985980644906,0.6290493433144435,42.52059148112122,58.33329930557556,4.224091239683347,False,True,-0.0010465724751439476,False,False,2025-08-11T15:23:35.093896+00:00
WIF/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,64.82134801455877,0.2618300250051729,0.8080806449952781,40.56150655345825,71.42850000007142,1.3484885007925584,False,True,0.002116402116402183,False,False,2025-08-11T15:23:35.112516+00:00
MOVR/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,57.84312561011176,0.1287370757504378,0.5169698466766818,44.266017541864166,61.97181876611931,1.2654871827821335,False,True,0.001631805370123196,False,False,2025-08-11T15:23:35.130804+00:00
JUV/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,36.92454638424397,0.3301051743633447,1.4131199531107232,54.29265824110281,60.41664904514398,1.286918605823204,False,True,0.0,False,False,2025-08-11T15:23:35.148637+00:00
AR/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,56.000307453818024,0.2288638272057265,0.8412573751628856,40.01628393587334,72.72726347107579,2.5164356077101284,False,True,0.003984063745019917,False,False,2025-08-11T15:23:35.166144+00:00
ENS/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,60.398531998304364,0.19393443043524214,1.2898911488290041,25.32929317102095,88.88888612345731,3.7023809523735816,False,True,0.008138711960367973,False,False,2025-08-11T15:23:35.184095+00:00
TRUMP/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,66.04662938077844,0.1855015425221118,0.6394609086392085,43.39171762024356,59.99999440000028,0.9639207232836811,False,True,0.0033444816053511683,False,False,2025-08-11T15:23:35.202010+00:00
SSV/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.807271732756504,0.28239736107181274,1.62987310573822,32.106080109700635,67.74193242455826,1.1823630204234072,False,True,0.0065666041275798115,False,False,2025-08-11T15:23:35.221005+00:00
AAVE/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,67.42279099508346,0.1670265414753506,0.8552027941307901,34.72037994747641,70.19230745608354,1.6473291740922227,False,True,0.003581565076361759,False,False,2025-08-11T15:23:35.239625+00:00
SANTOS/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,61.304989821700914,0.3535295393455155,2.25849977162397,26.264953503719354,24.999995394737823,1.3952239639442605,False,False,-0.001721763085399397,False,False,2025-08-11T15:23:35.258313+00:00
NEAR/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.20537057782187,0.18994290347818346,0.7717751455450504,43.17580639123424,63.04345907372966,14.518819770093852,False,True,0.0018775816748028973,False,False,2025-08-11T15:23:35.278105+00:00
SEI/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.66411967437368,0.1778227348008029,0.9213402115801196,38.6638092442319,68.88867456856907,3.0643307326725413,False,True,0.001603077909586359,False,False,2025-08-11T15:23:35.296496+00:00
PROVE/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.20631851020861,0.34372567712716706,1.6538122835481017,48.668268130100024,58.70127735537958,1.1039905559471137,False,True,0.00013600816048953135,False,False,2025-08-11T15:23:35.313985+00:00
WLD/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,57.529080030857074,0.22292705854192943,0.801320609731665,49.5757634731232,71.42850000007142,4.669721305053118,False,True,0.003898635477582957,False,False,2025-08-11T15:23:35.332076+00:00
EGLD/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.56569801817546,0.12081976184758311,0.6247376812385627,23.23194975744589,70.58822948096964,3.6720436627368818,False,True,0.0025923525599482744,False,False,2025-08-11T15:23:35.350102+00:00
RAY/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,56.04161837653084,0.16915129817950814,0.9102514090881392,37.31837850809551,66.66665029240168,1.6633794803701278,False,True,0.0027846534653463983,False,False,2025-08-11T15:23:35.367700+00:00
ARB/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.60310609421089,0.21652395342346645,0.9635602247595233,33.28042948667528,75.34232126130107,2.5576497912946023,False,True,0.004671857619577224,False,False,2025-08-11T15:23:35.387855+00:00
SUI/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,61.947560769127264,0.19206801734049986,1.020737675347691,60.60450292733014,50.19683655992691,2.486319067337162,False,False,0.0018854710984215206,False,False,2025-08-11T15:23:35.407664+00:00
COMP/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,61.723563726344835,0.16119150244723152,0.9644208770730381,27.23246950720435,77.0270255697583,6.928284148435768,False,True,0.003243655790879707,False,False,2025-08-11T15:23:35.425476+00:00
FIL/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.64914322160637,0.16848460604657567,0.6223405696828289,35.78783978059748,69.99996733334932,2.3966142187543413,False,True,0.0023800079333597957,False,False,2025-08-11T15:23:35.443253+00:00
ZEC/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,64.36430776951555,0.14929286743787454,0.7945790079920618,25.734982372823684,74.99999781249932,5.233661592773252,False,True,0.003434610303830743,False,False,2025-08-11T15:23:35.461499+00:00
TREE/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.720144754740566,0.32453424003737313,1.2615776304214235,41.82278940851172,43.243188702284414,0.0011046380684053246,False,False,0.0014587892049597873,False,False,2025-08-11T15:23:35.479098+00:00
ETC/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.26187158769473,0.14259960192969393,0.8793228487797268,32.87160752325111,69.69696674012843,0.0,False,True,0.003098716246126676,False,False,2025-08-11T15:23:35.496826+00:00
DOT/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.866388443721625,0.15097983803321416,0.695887468682272,35.962862346590406,73.33331051852628,0.0,False,True,0.0025432349949134903,False,False,2025-08-11T15:23:35.515120+00:00
NEO/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,66.14149543027767,0.1560490366284548,0.6883377723711999,29.29795724999278,71.42855714285946,0.0,False,True,0.0031595576619272148,False,False,2025-08-11T15:23:35.533286+00:00
LPT/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.514709165822076,0.15058118277562466,0.7209058046657526,33.12338465003465,64.58332391493215,0.0,False,True,0.0021039975954313395,False,False,2025-08-11T15:23:35.551785+00:00
BERA/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,61.38867417482402,0.15611181648661762,0.5122435383365612,42.46179811297433,59.259228532251626,0.0,False,True,0.0005002501250623848,False,False,2025-08-11T15:23:35.569583+00:00
NMR/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.05498041556652,0.139849050769109,0.776543626231174,29.29795724999485,79.9999887999998,0.0,False,True,0.0034129692832765013,False,False,2025-08-11T15:23:35.587761+00:00
ICP/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.11738115707327,0.1420117423499886,0.651503348973198,40.23056717329581,61.33332188444606,0.05454412237860123,False,True,0.0014532243415077417,False,False,2025-08-11T15:23:35.605842+00:00
MKR/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,56.084822737811024,0.13293446139282988,0.7439408581481156,26.164576443250017,72.41379305974996,0.011652465216187848,False,True,0.001664871217314623,False,False,2025-08-11T15:23:35.624479+00:00
HBAR/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.74567399185438,0.16329898083814376,0.5667640955589487,56.817144530861086,54.66646257853997,0.022854422092607785,False,True,0.0005142811931324598,False,False,2025-08-11T15:23:35.642620+00:00
DOGE/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,64.9512940418131,0.18845048853078408,1.0968349179141512,31.163143287653845,73.35136623100887,0.00875362905049934,False,True,0.001574458779794341,False,False,2025-08-11T15:23:35.661101+00:00
ORDI/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.05310671646163,0.20016873444361835,0.8296077095434782,39.442264454301075,68.62744470075677,0.033037201554577185,False,True,0.0028930566640066324,False,False,2025-08-11T15:23:35.678711+00:00
BANANA/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,62.169257097123364,0.15871218507654525,0.8077992665141395,43.67769873746679,53.061222973760735,0.00743834754234254,False,True,0.001168679392286709,False,False,2025-08-11T15:23:35.696281+00:00
UNI/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,67.87910753087486,0.17783109196046887,1.6377309239583537,25.56105119115973,77.83504592942924,0.04073811284551178,False,True,0.0017556828682314674,False,False,2025-08-11T15:23:35.714349+00:00
RENDER/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.676941505020366,0.1675185139602987,0.8288641684291449,37.674523481792626,66.10167923010982,0.08328131966108557,False,True,0.0028758169934639533,False,False,2025-08-11T15:23:35.732450+00:00
RPL/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.04546203272006,0.28506964093744624,1.3785077351522588,40.34435800406193,64.2857078571435,0.03831660098358418,False,True,0.0,False,False,2025-08-11T15:23:35.750492+00:00
CVX/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,66.21554505885021,0.18279426336990837,1.223294190507071,24.807376951814422,74.324310262969,0.014922742494502915,False,True,0.001808318264014508,False,False,2025-08-11T15:23:35.768588+00:00
BCH/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.732964471626225,0.13526966932746162,0.35304388529214326,52.149076483570745,58.73015859964798,0.01833089617618911,False,True,0.002041858090862547,False,False,2025-08-11T15:23:35.786875+00:00
CAKE/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,62.96892204420044,0.10879964262413835,0.5423420558994083,31.192968018173143,67.99996192002118,0.012599452484516308,False,True,0.0007254261878852919,False,False,2025-08-11T15:23:35.804598+00:00
OP/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.362501693667944,0.20327085275938,0.8110959887345383,46.68878040145734,66.66660444450252,0.5658566668843727,False,True,0.002617801047120505,False,False,2025-08-11T15:23:35.822206+00:00
ONDO/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.286266259326275,0.17904477936160432,0.7808912165800059,38.4751639581247,69.93000146713159,0.12079654549809682,False,True,0.001594101823253924,False,False,2025-08-11T15:23:35.840679+00:00
ZEN/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,39.726392573912975,0.16904118350384523,0.5668195603916963,41.628966386580565,74.99998687500286,0.0,False,True,0.0036144578313253017,False,False,2025-08-11T15:23:35.858376+00:00
ATOM/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.91228250118917,0.11629112911581366,0.6559973562103157,34.50323139808036,68.62743214148993,0.07428135663313735,False,True,0.0008760402978538195,False,False,2025-08-11T15:23:35.876024+00:00
EIGEN/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,49.69321566808798,0.2367757136705405,0.8149646068776973,44.24326622435621,58.06448990635919,0.07229662023268403,False,True,0.0029133284777858037,False,False,2025-08-11T15:23:35.895522+00:00
SOL/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.017132145487174,0.1450470463983992,0.6957071064156061,40.58359476053551,68.72037869095477,0.037385154019049884,False,True,0.0024120715768216616,False,False,2025-08-11T15:23:35.914268+00:00
BNSOL/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,58.850685895008716,0.08557086949957028,0.7048283617020797,31.32476751859649,62.962962636488584,0.0,False,True,0.003154574132492316,False,False,2025-08-11T15:23:35.932524+00:00
LINK/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,71.40423461248037,0.22183551562674164,1.6502977914099146,26.78761445456535,77.49999728749955,0.09040322503604035,False,True,0.0027548209366390353,False,False,2025-08-11T15:23:35.951182+00:00
ENA/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,66.17363130431926,0.34250397510060326,2.0233658501122913,34.319399293824965,74.87431918389635,0.914051278460965,False,True,0.005465159607502157,False,False,2025-08-11T15:23:35.968995+00:00
YFI/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.13487729388713,0.10639574622165458,0.5127783468049494,36.073820897821314,63.88888887646605,0.05716183175369734,False,True,0.002442854650148263,False,False,2025-08-11T15:23:35.986615+00:00
OMNI/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.13071627291476,0.16266312224530133,1.251043183653925,32.106080109700564,66.6666562962979,0.07051511891937769,False,True,0.0022026431718060735,False,False,2025-08-11T15:23:36.004118+00:00
KSM/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.93612635373527,0.09628650554557193,0.57239560102123,24.099088700461017,76.92306863905372,0.0,False,True,0.001980198019801982,False,False,2025-08-11T15:23:36.022714+00:00
CRV/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,65.83045504479279,0.20340260148603442,1.6388651788665314,28.5166446588888,78.10644417217624,0.09249706619837889,False,True,0.0023918469217969474,False,False,2025-08-11T15:23:36.040652+00:00
SYRUP/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.17591292260871,0.19028095663762018,0.6575638526239852,62.17889096530869,51.21942474732416,0.42870801033588957,False,False,0.0009958175662219126,False,False,2025-08-11T15:23:36.058962+00:00
DASH/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.351630776473385,0.13932734417545273,0.3814351216794214,56.52226118919472,42.85714071428601,0.0,False,False,-0.0008613264427217437,False,False,2025-08-11T15:23:36.077149+00:00
TRB/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,62.800159556878754,0.15529193926236046,0.9921988003282877,27.079873474559935,69.23076773964442,0.0855291576627684,False,True,0.0028901734104045396,False,False,2025-08-11T15:23:36.095385+00:00
TIA/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.01095556026369,0.193024667933419,0.6240526612631452,53.959975523167124,55.55552674898586,0.9130953788380113,False,True,-0.0022535211267605826,False,False,2025-08-11T15:23:36.113525+00:00
AVAX/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,59.49945605865638,0.1417838593344478,0.8124927371522211,32.34070821642877,70.96773873048947,0.4355260550817956,False,True,0.001276595744680975,False,False,2025-08-11T15:23:36.134725+00:00
INJ/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.56894717718985,0.18965629390310754,0.8229996624789722,39.78019396235483,57.14285428571424,0.24476707725380767,False,True,0.0007127583749109156,False,False,2025-08-11T15:23:36.154691+00:00
ADA/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,57.137046793126146,0.16604477774213497,0.6463514779065666,44.33671218581826,61.538387902783334,0.06881943904298095,False,True,0.000506136910034094,False,False,2025-08-11T15:23:36.172682+00:00
AUCTION/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.168024483453536,0.06524943065262,0.5061217237808583,29.876477161609458,66.6666562962979,0.04848484848376017,False,True,0.000956937799043267,False,False,2025-08-11T15:23:36.190126+00:00
ZORA/USDT:USDT,,,1m,True,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,60.75381748578111,0.6305086747613888,3.587334522308156,44.37201010934757,65.74572922096557,0.18752555552988348,False,False,-0.006229414291851754,False,False,2025-08-11T15:23:40.690859+00:00
ZRO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.38273297440281,0.33632826990279846,1.049689798739542,62.42334501656477,57.57574471992942,0.2567659560182504,False,False,0.0035331121547674815,False,False,2025-08-11T15:23:40.709690+00:00
AVAAI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.84728584809241,0.4208994969353961,0.9922549980134757,55.82696978865248,62.999118012347814,0.22493335357629765,False,False,0.003215434083601254,False,False,2025-08-11T15:23:40.728078+00:00
MLN/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,57.1064230252684,0.4257234842863247,2.7441895768180604,57.62717513050457,52.34899082924194,0.03674681866062665,False,False,0.0013966480446927498,False,False,2025-08-11T15:23:40.746596+00:00
